AbstractJUnit4InitMethodNotRun.annotationReplacements,0
GuardedByBinder.resolveIdentifier,3
GuardedByBinder.resolveMethod,0
GuardedByBinder.resolveMethod,3
GuardedByBinder.resolveSelect,0
GuardedByBinder.resolveSelect,3
GuardedByBinder.resolveTypeLiteral,0
GuardedByBinder.resolveTypeLiteral,3
GuardedByBinder.visitIdentifier,31
GuardedByBinder.visitMemberSelect,17
GuardedByBinder.visitMethodInvocation,23
GuardedByChecker.checkGuardedAccess,11
GuardedByChecker.isRWLock,15
GuardedByChecker.matchMethod,13
GuardedByChecker.matchVariable,3
GuardedByChecker.report,6
GuardedByExpression.base,0
GuardedByExpression.classLiteral,3
GuardedByExpression.create,3
GuardedByExpression.debugPrint,3
GuardedByExpression.kind,0
GuardedByExpression.kind,3
GuardedByExpression.localVariable,3
GuardedByExpression.pprint,15
GuardedByExpression.pprint,17
GuardedByExpression.pprintSelect,8
GuardedByExpression.pprintSelect,9
GuardedByExpression.print,5
GuardedByExpression.qualifiedThis,18
GuardedByExpression.select,3
GuardedByExpression.select,9
GuardedByExpression.sym,0
GuardedByExpression.sym,3
GuardedByExpression.thisliteral,3
GuardedByExpression.toString,3
GuardedByExpression.type,0
GuardedByExpression.type,3
GuardedByExpression.typeLiteral,3
GuardedBySymbolResolver.attribIdent,5
GuardedBySymbolResolver.context,3
GuardedBySymbolResolver.enclosingClass,3
GuardedBySymbolResolver.from,3
GuardedBySymbolResolver.getField,3
GuardedBySymbolResolver.getLexicallyEnclosing,13
GuardedBySymbolResolver.getMember,26
GuardedBySymbolResolver.getMethod,3
GuardedBySymbolResolver.getName,3
GuardedBySymbolResolver.getSuperType,8
GuardedBySymbolResolver.resolveEnclosingClass,9
GuardedBySymbolResolver.resolveIdentifier,25
GuardedBySymbolResolver.resolveMethod,3
GuardedBySymbolResolver.resolveMethod,4
GuardedBySymbolResolver.resolveSelect,4
GuardedBySymbolResolver.resolveType,14
GuardedBySymbolResolver.resolveTypeLiteral,9
GuardedByUtils.getGuardValue,15
GuardedByUtils.invalid,3
GuardedByUtils.isGuardedByValid,19
GuardedByUtils.isValid,0
GuardedByUtils.message,0
GuardedByUtils.ok,3
GuardedByUtils.parseString,14
GuardedByValidator.matchMethod,3
GuardedByValidator.matchVariable,3
GuardedByValidator.validate,7
GuiceAssistedInjectScoping.matchClass,10
GuiceAssistedInjectScoping.matches,6
GuiceAssistedParameters.describe,8
GuiceAssistedParameters.matches,4
GuiceAssistedParameters.matchVariable,34
GuiceInjectOnFinalField.isField,3
GuiceInjectOnFinalField.matches,3
GuiceInjectOnFinalField.matchVariable,10
GuiceOverridesGuiceInjectableMethod.isAnnotatedWith,8
GuiceOverridesGuiceInjectableMethod.matchMethod,14
GuiceOverridesJavaxInjectableMethod.findSuperMethod,9
GuiceOverridesJavaxInjectableMethod.isAnnotatedWith,8
GuiceOverridesJavaxInjectableMethod.matchMethod,20
HasIdentifier.getMatchingNode,3
HasIdentifier.matches,4
HasIdentifier.reduce,3
HasIdentifier.visitClass,3
HasIdentifier.visitIdentifier,3
HeldLockAnalyzer.analyze,3
HeldLockAnalyzer.checkMatch,15
HeldLockAnalyzer.find,3
HeldLockAnalyzer.find,8
HeldLockAnalyzer.from,11
HeldLockAnalyzer.getSelectInstance,6
HeldLockAnalyzer.handleGuardedAccess,0
HeldLockAnalyzer.handleReleasedLocks,13
HeldLockAnalyzer.handleUnlockAnnotatedMethods,15
HeldLockAnalyzer.helper,13
HeldLockAnalyzer.isGuardReferenceAbsolute,4
HeldLockAnalyzer.visitIdentifier,4
HeldLockAnalyzer.visitMemberSelect,4
HeldLockAnalyzer.visitMethod,16
HeldLockAnalyzer.visitMethodInvocation,5
HeldLockAnalyzer.visitNewClass,3
HeldLockAnalyzer.visitSynchronized,5
HeldLockAnalyzer.visitTry,13
HeldLockSet.allLocks,3
HeldLockSet.empty,3
HeldLockSet.plus,3
HeldLockSet.plusAll,3
HeldLockSet.toString,3
IllegalGuardedBy.checkGuardedBy,5
IllegalGuardedBy.toString,3
IncompatibleModifiersChecker.matchAnnotation,19
IndexedPosition.getEndPosition,3
IndexedPosition.getPreferredPosition,3
IndexedPosition.getStartPosition,3
IndexedPosition.getTree,3
InjectAssistedInjectAndInjectOnConstructors.matchAnnotation,13
InjectAssistedInjectAndInjectOnSameConstructor.matchAnnotation,9
InjectAssistedInjectAndInjectOnSameConstructor.matches,4
InjectedConstructorAnnotations.isInjectedConstructor,3
InjectedConstructorAnnotations.matches,3
InjectedConstructorAnnotations.matchMethod,23
InjectInvalidTargetingOnScopingAnnotation.describe,13
InjectInvalidTargetingOnScopingAnnotation.matchClass,20
InjectJavaxInjectOnAbstractMethod.isAbstract,3
InjectJavaxInjectOnAbstractMethod.isMethod,3
InjectJavaxInjectOnAbstractMethod.matchAnnotation,10
InjectJavaxInjectOnAbstractMethod.matches,3
InjectJavaxInjectOnFinalField.getAnnotatedNode,3
InjectJavaxInjectOnFinalField.isField,3
InjectJavaxInjectOnFinalField.matchAnnotation,6
InjectJavaxInjectOnFinalField.matches,3
InjectMoreThanOneInjectableConstructor.describe,8
InjectMoreThanOneInjectableConstructor.matchMethod,11
InjectMoreThanOneQualifier.getSiblingAnnotations,3
InjectMoreThanOneQualifier.matchAnnotation,14
InjectMoreThanOneScopeAnnotationOnClass.matchAnnotation,14
InjectOverlappingQualifierAndScopeAnnotation.getAnnotationTypeFromMetaAnnotation,3
InjectOverlappingQualifierAndScopeAnnotation.matchAnnotation,9
InjectOverlappingQualifierAndScopeAnnotation.matches,4
InjectScopeAnnotationOnInterfaceOrAbstractClass.getCurrentlyAnnotatedNode,3
InjectScopeAnnotationOnInterfaceOrAbstractClass.matchAnnotation,7
InjectScopeAnnotationOnInterfaceOrAbstractClass.matches,3
InjectScopeOrQualifierAnnotationRetention.describe,13
InjectScopeOrQualifierAnnotationRetention.matchClass,12
InstanceMethod.matches,18
InstanceMethod.methodReceiverMatcher,3
InstanceReturningScannerSupplierImpl.get,3
InstanceReturningScannerSupplierImpl.getAllChecks,3
InstanceReturningScannerSupplierImpl.getEnabledChecks,3
InstanceReturningScannerSupplierImpl.severities,3
InvalidPatternSyntax.isValidSyntax,11
InvalidPatternSyntax.matches,4
InvalidPatternSyntax.matchMethodInvocation,21
IsCastableTo.matches,5
IsSameType.matches,5
IsStatic.matches,4
IsSubtypeOf.matches,5
IsSymbol.matches,4
JavacErrorDescriptionListener.apply,3
JavacErrorDescriptionListener.onDescribed,36
JUnit3TestNotRun.matchMethod,19
JUnit4SetUpNotRun.annotationReplacements,3
JUnit4SetUpNotRun.correctAnnotation,3
JUnit4SetUpNotRun.methodMatcher,3
JUnit4TearDownNotRun.annotationReplacements,3
JUnit4TearDownNotRun.correctAnnotation,3
JUnit4TearDownNotRun.methodMatcher,3
JUnit4TestNotRun.matchMethod,16
JUnitAmbiguousTestClass.matchClass,3
JUnitMatchers.matches,12
JUnitMatchers.matches,21
JUnitMatchers.matches,3
LocalStore.build,3
LocalStore.canAlias,3
LocalStore.copy,3
LocalStore.empty,3
LocalStore.equals,7
LocalStore.getInformation,3
LocalStore.hasDOToutput,3
LocalStore.hashCode,3
LocalStore.leastUpperBound,7
LocalStore.setInformation,3
LocalStore.toBuilder,3
LocalStore.toDOToutput,3
LocalStore.toString,3
LockMethodChecker.buildMessage,3
LockMethodChecker.getActual,3
LockMethodChecker.getLockExpressions,4
LockMethodChecker.getUnwanted,3
LongLiteralLowerCaseSuffix.getLongLiteral,13
LongLiteralLowerCaseSuffix.matches,8
LongLiteralLowerCaseSuffix.matchLiteral,9
MalformedFormatString.getFormatterType,5
MalformedFormatString.matchMethodInvocation,47
Matcher.matches,0
Matchers.adaptMatcherType,12
Matchers.allOf,14
Matchers.annotations,3
Matchers.anyOf,14
Matchers.anything,9
Matchers.argument,3
Matchers.argumentCount,9
Matchers.assignment,9
Matchers.binaryTree,9
Matchers.booleanLiteral,12
Matchers.classLiteral,13
Matchers.compoundAssignment,3
Matchers.compoundAssignment,5
Matchers.constructor,3
Matchers.doesNotHaveArgument,3
Matchers.enclosingBlock,3
Matchers.enclosingClass,3
Matchers.enclosingMethod,3
Matchers.enclosingNode,19
Matchers.enhancedForLoop,9
Matchers.expressionMethodSelect,3
Matchers.hasAnnotation,25
Matchers.hasAnnotationOnAnyOverriddenMethod,21
Matchers.hasArgumentWithValue,3
Matchers.hasIdentifier,3
Matchers.hasMethod,16
Matchers.hasModifier,10
Matchers.instanceMethod,3
Matchers.inSynchronized,14
Matchers.intLiteral,12
Matchers.isArrayType,9
Matchers.isCastableTo,3
Matchers.isDescendantOfMethod,3
Matchers.isInstance,9
Matchers.isNonNull,3
Matchers.isNull,3
Matchers.isPrimitiveArrayType,10
Matchers.isPrimitiveType,9
Matchers.isSame,9
Matchers.isSameType,3
Matchers.isStatic,3
Matchers.isSubtypeOf,3
Matchers.isSymbol,3
Matchers.isType,3
Matchers.kindIs,9
Matchers.methodHasParameters,18
Matchers.methodHasParameters,3
Matchers.methodHasVisibility,3
Matchers.methodIsConstructor,9
Matchers.methodIsNamed,9
Matchers.methodNameStartsWith,9
Matchers.methodReceiver,3
Matchers.methodReturns,17
Matchers.methodReturns,9
Matchers.methodReturnsNonNull,3
Matchers.methodReturnsNonPrimitiveType,10
Matchers.methodSelect,3
Matchers.nestingKind,10
Matchers.nextStatement,3
Matchers.nonNullLiteral,22
Matchers.not,9
Matchers.nothing,9
Matchers.parentNode,4
Matchers.receiverSameAsArgument,21
Matchers.sameArgument,10
Matchers.sameVariable,9
Matchers.selectedIsInstance,17
Matchers.staticFieldAccess,3
Matchers.staticMethod,3
Matchers.stringLiteral,3
Matchers.typeCast,9
Matchers.variableInitializer,10
Matchers.variableType,9
MethodHasParameters.getChildNodes,3
MethodInvocationArgument.matches,6
MethodInvocationMethodSelect.matches,3
MethodVisibility.matches,8
MethodVisibility.toModifier,3
MissingCasesInEnumSwitch.buildMessage,19
MissingCasesInEnumSwitch.collectEnumSwitchCases,10
MissingCasesInEnumSwitch.hasDefaultCase,8
MissingCasesInEnumSwitch.isDefaultCase,3
MissingCasesInEnumSwitch.matchSwitch,14
MissingCasesInEnumSwitch.setDifference,5
MisusedFormattingLogger.changeFormatTypeIfRequired,11
MisusedFormattingLogger.checkFormatString,101
MisusedFormattingLogger.findFormatParameters,27
MisusedFormattingLogger.getAllowExceptionReordering,3
MisusedFormattingLogger.getFormatIndex,3
MisusedFormattingLogger.getFormatterType,5
MisusedFormattingLogger.getInvocationTarget,6
MisusedFormattingLogger.getMethodBase,3
MisusedFormattingLogger.getMethodName,3
MisusedFormattingLogger.getReferencedArguments,9
MisusedFormattingLogger.getReferencedArgumentsM,10
MisusedFormattingLogger.getReferencedArgumentsP,16
MisusedFormattingLogger.getType,3
MisusedFormattingLogger.hasQuotedArguments,10
MisusedFormattingLogger.hasUnmatchedQuotes,3
MisusedFormattingLogger.isVariadicInvocation,8
MisusedFormattingLogger.join,7
MisusedFormattingLogger.makeLiteral,3
MisusedFormattingLogger.matchMethodInvocation,18
MisusedFormattingLogger.max,3
MisusedFormattingLogger.mayBeMessageFormat,3
MisusedFormattingLogger.mayBePrintfFormat,3
MisusedFormattingLogger.referencesUnspecifiedArguments,8
MisusedFormattingLogger.setAllowExceptionReordering,4
MisusedFormattingLogger.setFormatIndex,4
MisusedFormattingLogger.setMethodBase,4
MisusedFormattingLogger.setType,4
MisusedFormattingLogger.verifyPrintf,15
MisusedWeekYear.constructDescription,12
MisusedWeekYear.matchMethodInvocation,6
MisusedWeekYear.matchNewClass,6
ModifyingCollectionWithItself.describe,63
ModifyingCollectionWithItself.matchMethodInvocation,6
MultiMatcher.getMatchingNode,0
NarrowingCompoundAssignment.assignmentToString,28
NarrowingCompoundAssignment.matchCompoundAssignment,30
NarrowingCompoundAssignment.regularAssignmentFromCompound,28
NarrowingCompoundAssignment.type,3
NewInstanceAnonymousInnerClass.matches,10
NextStatement.matches,24
NoAllocationChecker.matchAssignment,6
NoAllocationChecker.matchBinary,6
NoAllocationChecker.matchCompoundAssignment,6
NoAllocationChecker.matchEnhancedForLoop,6
NoAllocationChecker.matches,16
NoAllocationChecker.matches,3
NoAllocationChecker.matches,30
NoAllocationChecker.matchMethodInvocation,6
NoAllocationChecker.matchNewArray,6
NoAllocationChecker.matchNewClass,6
NoAllocationChecker.matchReturn,6
NoAllocationChecker.matchTypeCast,6
NoAllocationChecker.matchUnary,6
NoAllocationChecker.matchVariable,6
NonAtomicVolatileUpdate.assignmentIncrementDecrementMatcher,3
NonAtomicVolatileUpdate.expressionFromAssignmentTree,9
NonAtomicVolatileUpdate.expressionFromUnaryTree,9
NonAtomicVolatileUpdate.matchAssignment,6
NonAtomicVolatileUpdate.matchCompoundAssignment,6
NonAtomicVolatileUpdate.matchUnary,6
NonAtomicVolatileUpdate.variableFromAssignmentTree,9
NonAtomicVolatileUpdate.variableFromCompoundAssignmentTree,9
NonDelegatingClassLoader.create,3
NonDelegatingClassLoader.loadClass,16
NonRuntimeAnnotation.matchMethodInvocation,12
NullnessAnalysis.annotations,0
NullnessAnalysis.clazz,0
NullnessAnalysis.getNullness,3
NullnessAnalysis.isPrimitive,0
NullnessAnalysis.isStatic,0
NullnessAnalysis.method,0
Nullness.deducedValueWhenNotEqual,14
Nullness.greatestLowerBound,12
Nullness.leastUpperBound,12
NullnessMatcher.matches,4
NullnessPropagationTransfer.annotations,3
NullnessPropagationTransfer.apply,21
NullnessPropagationTransfer.clazz,3
NullnessPropagationTransfer.equals,7
NullnessPropagationTransfer.fieldNullness,18
NullnessPropagationTransfer.handleEqualityComparison,17
NullnessPropagationTransfer.hashCode,3
NullnessPropagationTransfer.hasNonNullConstantValue,7
NullnessPropagationTransfer.hasPrimitiveType,3
NullnessPropagationTransfer.isPrimitive,3
NullnessPropagationTransfer.isStatic,0
NullnessPropagationTransfer.isStatic,3
NullnessPropagationTransfer.make,3
NullnessPropagationTransfer.make,8
NullnessPropagationTransfer.member,3
NullnessPropagationTransfer.method,3
NullnessPropagationTransfer.name,3
NullnessPropagationTransfer.returnValueNullness,6
NullnessPropagationTransfer.setConditionalArgumentNullness,6
NullnessPropagationTransfer.setReceiverNullness,5
NullnessPropagationTransfer.setUnconditionalArgumentNullness,6
NullnessPropagationTransfer.tryGetFieldSymbol,7
NullnessPropagationTransfer.tryGetMethodSymbol,7
NullnessPropagationTransfer.tryGetSymbol,9
NullnessPropagationTransfer.variablesAtIndexes,15
NullnessPropagationTransfer.visitAssignment,13
NullnessPropagationTransfer.visitBitwiseOperation,3
NullnessPropagationTransfer.visitEqualTo,3
NullnessPropagationTransfer.visitFieldAccess,5
NullnessPropagationTransfer.visitLocalVariable,3
NullnessPropagationTransfer.visitMethodInvocation,7
NullnessPropagationTransfer.visitNarrowingConversion,3
NullnessPropagationTransfer.visitNotEqual,3
NullnessPropagationTransfer.visitNullLiteral,3
NullnessPropagationTransfer.visitNumericalComparison,3
NullnessPropagationTransfer.visitNumericalOperation,3
NullnessPropagationTransfer.visitObjectCreation,3
NullnessPropagationTransfer.visitStringConcatenate,3
NullnessPropagationTransfer.visitTypeCast,3
NullnessPropagationTransfer.visitValueLiteral,3
NullnessPropagationTransfer.visitWideningConversion,3
Nullness.toString,3
NumericEquality.isFinal,3
NumericEquality.matchBinary,22
OperatorPrecedence.from,51
OperatorPrecedence.isHigher,3
Overrides.matchMethod,37
ParentNode.matches,8
PreconditionsCheckNotNull.matchMethodInvocation,14
PreconditionsCheckNotNullPrimitive.createCheckArgumentOrStateCall,18
PreconditionsCheckNotNullPrimitive.describe,20
PreconditionsCheckNotNullPrimitive.getVariableUses,14
PreconditionsCheckNotNullPrimitive.hasMethodParameter,22
PreconditionsCheckNotNullPrimitive.matchMethodInvocation,6
PreconditionsExpensiveString.matches,12
PreconditionsExpensiveString.matchMethodInvocation,9
PreconditionsInvalidPlaceholder.describe,17
PreconditionsInvalidPlaceholder.expectedArguments,7
PreconditionsInvalidPlaceholder.matchMethodInvocation,13
PrimitiveArrayPassedToVarargsMethod.matches,24
PrimitiveArrayPassedToVarargsMethod.matchMethodInvocation,3
ProtoFieldNullComparison.createReplacement,20
ProtoFieldNullComparison.getMethodName,6
ProtoFieldNullComparison.isFieldGetMethod,3
ProtoFieldNullComparison.isGetListMethodInvocation,19
ProtoFieldNullComparison.isGetMethodInvocation,19
ProtoFieldNullComparison.isNull,3
ProtoFieldNullComparison.isProtoMessageGetInvocation,3
ProtoFieldNullComparison.matchBinary,3
ProtoFieldNullComparison.matches,8
ProtoFieldNullComparison.receiverIsProtoMessage,3
ProtoFieldNullComparison.replaceLast,5
ProtoFieldPreconditionsCheckNotNull.isFieldGetMethod,3
ProtoFieldPreconditionsCheckNotNull.isGetListMethodInvocation,19
ProtoFieldPreconditionsCheckNotNull.isGetMethodInvocation,19
ProtoFieldPreconditionsCheckNotNull.isProtoMessageGetInvocation,3
ProtoFieldPreconditionsCheckNotNull.matches,3
ProtoFieldPreconditionsCheckNotNull.matchMethodInvocation,12
ProtoFieldPreconditionsCheckNotNull.receiverIsProtoMessage,3
ProtoStringFieldReferenceEquality.matchBinary,16
Replacement.create,3
Replacement.endPosition,0
Replacement.replaceWith,0
Replacement.startPosition,0
RequiredModifiersChecker.matchAnnotation,18
ReturnValueIgnored.methodReceiverHasType,10
ReturnValueIgnored.methodReturnsSameTypeAsReceiver,9
ReturnValueIgnored.specializedMatcher,3
Scanner.getCustomSuppressionAnnotations,3
Scanner.isSuppressed,6
Scanner.reportMatch,6
Scanner.scan,23
Scanner.scan,26
Scanner.severityMap,3
ScannerSupplier.apply,7
ScannerSupplier.applyOverrides,40
ScannerSupplier.defaultSeverities,7
ScannerSupplier.filter,9
ScannerSupplier.fromBugCheckerClasses,3
ScannerSupplier.fromBugCheckers,3
ScannerSupplier.fromBugCheckers,8
ScannerSupplier.fromScanner,3
ScannerSupplier.getAllChecks,0
ScannerSupplier.getEnabledChecks,0
ScannerSupplierImpl.apply,3
ScannerSupplierImpl.get,3
ScannerSupplierImpl.getAllChecks,3
ScannerSupplierImpl.getEnabledChecks,3
ScannerSupplierImpl.severities,3
ScannerSupplier.plus,5
ScannerSupplier.severities,0
SelfAssignment.describeForAssignment,69
SelfAssignment.describeForVarDecl,9
SelfAssignment.matchAssignment,7
SelfAssignment.matchVariable,14
SelfAssignment.stripCheckNotNull,6
SelfEquality.matchBinary,64
SelfEquals.describe,45
SelfEquals.matchMethodInvocation,11
SizeGreaterThanOrEqualsZero.anyOfIterable,15
SizeGreaterThanOrEqualsZero.arrayLengthMatcher,8
SizeGreaterThanOrEqualsZero.buildInstanceMethodMatcher,5
SizeGreaterThanOrEqualsZero.buildStaticMethodMatcher,5
SizeGreaterThanOrEqualsZero.classHasIsEmptyFunction,10
SizeGreaterThanOrEqualsZero.isGreaterThanEqualToZero,23
SizeGreaterThanOrEqualsZero.isSubtypeOfAny,9
SizeGreaterThanOrEqualsZero.matchBinary,20
SizeGreaterThanOrEqualsZero.provideReplacementForMethodInvocation,8
SizeGreaterThanOrEqualsZero.provideReplacementForStaticMethodInvocation,16
SizeGreaterThanOrEqualsZero.removeEqualsFromComparison,4
SizeGreaterThanOrEqualsZero.staticMethodMatcher,9
StaticAccessedFromInstance.matchMemberSelect,32
StaticMethod.matches,9
StringBuilderInitWithChar.matchNewClass,15
StringEquality.apply,0
StringEquality.considerOneOf,4
StringEquality.isNonNull,4
StringEquality.matchBinary,31
StringEquality.matches,8
StringEquality.methodCall,19
StringLiteral.matches,9
SuggestedFix.addImport,4
SuggestedFix.addStaticImport,4
SuggestedFix.build,5
SuggestedFix.builder,3
SuggestedFix.delete,3
SuggestedFix.getImportsToAdd,3
SuggestedFix.getImportsToRemove,3
SuggestedFix.getInsertionIndex,0
SuggestedFix.getInsertionIndex,3
SuggestedFix.getReplacement,0
SuggestedFix.getReplacement,3
SuggestedFix.getReplacement,4
SuggestedFix.getReplacements,16
SuggestedFix.isEmpty,3
SuggestedFix.postfixWith,3
SuggestedFix.prefixWith,3
SuggestedFix.removeImport,4
SuggestedFix.removeStaticImport,4
SuggestedFix.replace,3
SuggestedFix.replace,4
SuggestedFix.swap,3
SuggestedFix.swap,5
SuggestedFix.toString,7
SuggestedFix.with,4
Supplier.get,0
Suppliers.genericTypeOf,13
Suppliers.genericTypeOfType,13
Suppliers.get,3
Suppliers.identitySupplier,9
Suppliers.receiverInstance,10
Suppliers.receiverType,10
Suppliers.typeFromString,9
Suppressible.allNames,0
Suppressible.customSuppressionAnnotation,0
Suppressible.suppressibility,0
SuppressionHelper.extendSuppressionSets,30
SuppressionHelper.isSuppressed,12
SuppressWarningsDeprecated.matchAnnotation,6
SuppressWarningsDeprecated.processSuppressWarningsValues,7
SynchronizeOnNonFinalField.matchSynchronized,11
TryFailThrowable.matches,12
TryFailThrowable.matchTry,9
TryFailThrowable.tryTreeMatches,36
TypeParameterUnusedInFormals.attemptFix,23
TypeParameterUnusedInFormals.find,8
TypeParameterUnusedInFormals.matchMethod,26
TypeParameterUnusedInFormals.removeTypeParam,14
TypeParameterUnusedInFormals.rewriteTypeUsages,19
TypeParameterUnusedInFormals.visit,5
TypeParameterUnusedInFormals.visitArrayType,4
TypeParameterUnusedInFormals.visitClassType,6
TypeParameterUnusedInFormals.visitType,3
TypeParameterUnusedInFormals.visitTypeCast,4
TypeParameterUnusedInFormals.visitTypeVar,9
TypeParameterUnusedInFormals.visitWildcardType,9
UnlockMethodChecker.buildMessage,3
UnlockMethodChecker.getActual,3
UnlockMethodChecker.getLockExpressions,4
UnlockMethodChecker.getUnwanted,3
VisitorState.findEnclosing,4
VisitorState.findPathToEnclosing,12
VisitorState.getEndPosition,7
VisitorState.getName,3
VisitorState.getPath,3
VisitorState.getPrimitiveType,21
VisitorState.getSourceCode,7
VisitorState.getSourceForNode,8
VisitorState.getSymbolFromString,12
VisitorState.getSymtab,3
VisitorState.getTreeMaker,3
VisitorState.getType,13
VisitorState.getType,14
VisitorState.getTypeFromString,26
VisitorState.getTypes,3
VisitorState.isPrimitiveType,3
VisitorState.onDescribed,2
VisitorState.reportMatch,7
VisitorState.validateTypeStr,8
VisitorState.withPath,3
WaitNotInLoop.matches,15
WaitNotInLoop.matchMethodInvocation,32
WrongParameterPackage.describe,20
WrongParameterPackage.matchMethod,25
